3
center,-0.2065739631652832,0.4656694531440735,0.0727429986000061
Neck,960.0,352.1739196777344,0.0
RHip,906.6666870117188,563.478271484375,0.0
LHip,995.5555419921875,563.478271484375,0.0
RKnee,888.888916015625,774.7825927734375,0.0
LKnee,995.5555419921875,768.9130249023438,0.0
RAnkle,844.4444580078125,980.2174072265625,0.0
LAnkle,1013.3333129882812,962.6087036132812,0.0
