0, 0.08994081285264754,-0.001971099111768959,0.15073635843065047,0.03661098745134139,-0.10814825031492448,0.02707412507798934,-0.08334306213590836,-0.11904409858915543,-0.11483595106336808,-0.07025489542219376,-0.0029502842161390763,-0.11582741472456193,-0.08867892954084611,-0.10202864143583512,0.13940539624955917,0.11011030938890243,0.15803041723039413,0.09517421987321639
10, 0.10479142930772567,0.06846347120073104,0.12762322690751815,0.08533873822953963,-0.022995207044813393,0.09062960412767196,-0.07530144188139176,-0.042025718424055336,-0.014265391561720131,0.0038622882631089706,-0.012364837858412026,-0.03554484579298234,-0.04255149099561906,-0.045881423685285805,0.12530699041154647,0.1334311034944322,0.1385350492265489,-1.0203066799375746
20, -0.017959806654188393,-0.001100275251600502,0.1354903247621324,-0.02696433994505143,-0.036817166540357826,-0.010244104597303627,-0.051973554823133705,-0.021432850095960854,-0.007326814863416908,0.024284866121080162,0.056160953309800865,0.006596949365403892,0.019368675020005943,0.0025605228212144393,0.02370312478807235,0.00016334321763777915,0.11024656560685897,-1.0203066799375746
30, 0.015524652269151451,-0.01611289713117814,0.0575930145051744,-0.0492376420232985,-0.030075106355879067,-0.031047258112165688,-0.06020358535978532,-0.01744804117414689,-0.03691283199522233,0.011937644746568443,0.06686892774369979,-0.003080818388197182,0.012656953599717857,0.0184619691636827,0.03897216584947372,0.046622541215684654,0.046289947297837974,-1.0203066799375746
40, -0.12931248876783585,-0.07730326387617326,0.09547271993425155,0.06483521726396346,-0.04592612716886735,-0.13990304205152726,0.19103386667039657,0.23789503839280868,-0.04175904724333024,0.003322508600023033,0.03252270486619735,-0.02246454689237809,-0.007446739408704994,-0.02427092525694108,-0.12595090601179337,-0.10327300760481095,-0.007460210058424233,-1.0203066799375746
50, -0.1917845341894362,-0.1561264130804274,0.05769410398271346,0.027040746476915123,-0.10814294550153947,-0.1957798931333754,-0.11526915762159562,-0.0675832960340712,-0.08094171020719743,-0.02912786934110856,0.025036480691697838,-0.07067779037687516,-0.027373704645368813,-0.04162314865324235,-0.18998971912595963,-0.18295219871732926,-0.08844653103086686,-1.0203066799375746
60, -0.1138358447286818,-0.11325374576780534,0.07045116689470077,0.04745617177751327,-0.08754673931333756,-0.1664384934637282,0.007123377588060142,-0.05485937330457902,-0.03569665882322526,-0.018396470281812904,0.042774465348985435,-0.04048219654295182,0.01287546422746444,0.012967493798997642,-0.09202060434553361,-0.09473321172926163,0.00784781244066024,-1.0203066799375746
70, -0.19600376817915177,-0.16860261890623307,0.008795526292588951,0.06069305207994247,-0.19276514980528092,-0.19635233614179826,-0.1851340863439772,-1.0203066799375746,-0.16630980703565812,-0.09928635093900895,0.007011320855882408,-0.15188262197706437,-0.08898809883329606,-0.051982495519850014,-0.18897733423444962,-0.1959012481901381,-0.06549403402540421,-1.0203066799375746
80, -0.19632831546995377,-0.12148192856046891,0.06932916906144881,0.07227721479203963,-0.16122725937101579,-0.19629440042707658,-0.16986266109678483,-0.1693194839689467,-0.0663013193342421,-0.03089747163984513,0.0519935157563951,-0.10572508308622575,-0.05508306953642106,0.00485244062211776,-0.19038501713011002,-0.19622305366728043,0.04386439588334823,-1.0203066799375746
90, -0.1862976882192824,-0.1422445509168837,-0.008527610037061928,0.006161835458543541,-0.15706029865476823,-0.19559744331571793,-0.12431362602445817,-0.1469014022085402,-0.10943129989835954,-0.02775803539488053,0.028413322236802818,-0.1394386622640822,-0.07611576053831315,-0.028831753465864418,-0.17931571933958268,-0.17671081754896378,-0.10753628942701554,-1.0203066799375746
100, -0.17091861698362565,-0.09380171034071183,0.01767912175920272,0.03622892167833114,-0.14097717735502457,-0.19485518667433,-0.023898813459608315,0.04682495858934188,-0.06232384178373551,-0.0017221901151869279,0.03909590509202743,-0.1277598473760817,-0.0719090435240004,-0.01098165247175431,-0.1507616374227736,-0.15480247471067643,-0.04107496473524308,-1.0203066799375746
